NOMBRE|EDAD|VALORACION_GENERAL|POTENCIAL|EQUIPO_ACTUAL|CONTRATO|ID_JUGADOR|PIE_FAVORITO|MEJOR_POSICION|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA_ALCANZADA|MEJOR_POSICION_DESC|PESO (KG)|ALTURA (CM)|ICM (KG/M^2)
M. Aebischer|25|75|78|SUB|2022 ~ 2026|236898|Derecho|CM|https://cdn.sofifa.net/players/236/898/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Medio Centro|74|183|22.096807907073963
F. Schär|30|77|77|SUB|2018 ~ 2024|210047|Derecho|CB|https://cdn.sofifa.net/players/210/047/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Defensa Central|84|188|23.766410140334994
G. Kobel|24|83|87|SUB|2021 ~ 2026|235073|Derecho|GK|https://cdn.sofifa.net/players/235/073/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Portero|88|195|23.14266929651545
J. Omlin|28|79|81|SUB|2020 ~ 2024|223550|Derecho|GK|https://cdn.sofifa.net/players/223/550/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Portero|80|189|22.395789591556788
F. Rieder|20|70|83|SUB|2020 ~ 2025|259306|Izquierdo|CAM|https://cdn.sofifa.net/players/259/306/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|MEdio Centro Ofensivo|74|179|23.095409007209515
E. Fernandes|26|73|75|SUB|2019 ~ 2023|215556|Derecho|CDM|https://cdn.sofifa.net/players/215/556/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Medio Centro Defensivo|77|187|22.019502988361115
C. Fassnacht|28|75|75|SUB|2017 ~ 2023|234913|Derecho|RM|https://cdn.sofifa.net/players/234/913/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Medio Derecho|77|185|22.498173849525198
E. Cömert|24|73|79|SUB|2022 ~ 2026|233885|Derecho|CB|https://cdn.sofifa.net/players/233/885/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Defensa Central|80|183|23.888440980620498
F. Frei|33|72|72|RES|2018 ~ 2024|183346|Derecho|CDM|https://cdn.sofifa.net/players/183/346/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Medio Centro Defensivo|80|183|23.888440980620498
A. Jashari|19|67|82|RES|2020 ~ 2025|257186|Izquierdo|CAM|https://cdn.sofifa.net/players/257/186/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|MEdio Centro Ofensivo|82|181|25.029760996306585
P. Köhn|24|70|76|RES|2018 ~ 2025|239364|Derecho|GK|https://cdn.sofifa.net/players/239/364/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final|Portero|80|190|22.1606648199446
A. Onana|26|82|85|GK|2015 ~ 2027|226753|Derecho|GK|https://cdn.sofifa.net/players/226/753/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Portero|93|190|25.761772853185597
C. Fai|29|71|71|RB|2022 ~ 2025|232183|Derecho|RB|https://cdn.sofifa.net/players/232/183/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Lateral Derecho|71|165|26.07897153351699
J. Castelletto|27|74|75|RCB|2020 ~ 2026|213868|Derecho|CB|https://cdn.sofifa.net/players/213/868/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Defensa Central|76|186|21.967857555786793
N. Nkoulou|32|74|74|LCB|2021 ~ 2025|188829|Derecho|CB|https://cdn.sofifa.net/players/188/829/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Defensa Central|78|185|22.79035792549306
E. Ebosse|23|70|78|LB|2020 ~ 2023|241007|Izquierdo|CB|https://cdn.sofifa.net/players/241/007/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Defensa Central|75|185|21.913805697589478
A. Zambo Anguissa|26|81|83|RDM|2022 ~ 2026|227236|Derecho|CDM|https://cdn.sofifa.net/players/227/236/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Centro Defensivo|78|184|23.03875236294896
S. Oum Gouet|24|68|74|LDM|2021 ~ 2024|241093|Derecho|CDM|https://cdn.sofifa.net/players/241/093/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Centro Defensivo|74|185|21.62162162162162
M. Hongla|24|73|79|RM|2022 ~ 2026|236556|Derecho|CM|https://cdn.sofifa.net/players/236/556/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Centro|77|182|23.24598478444632
K. Toko Ekambi|29|79|79|LM|2020 ~ 2024|224069|Derecho|LM|https://cdn.sofifa.net/players/224/069/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Izquierdo|74|185|21.62162162162162
E. Choupo-Moting|33|75|75|RS|2020 ~ 2023|183569|Derecho|ST|https://cdn.sofifa.net/players/183/569/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Delantero Centro|90|191|24.67037636029714
V. Aboubakar|30|76|76|LS|2021 ~ 2024|199069|Derecho|ST|https://cdn.sofifa.net/players/199/069/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Delantero Centro|82|184|24.22022684310019
J. Nsame|29|75|75|SUB|2017 ~ 2023|209973|Derecho|ST|https://cdn.sofifa.net/players/209/973/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Delantero Centro|88|188|24.898143956541425
N. Moumi Ngamaleu|27|76|76|SUB|2017 ~ 2023|235996|Derecho|LM|https://cdn.sofifa.net/players/235/996/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Izquierdo|74|181|22.587833094227893
G. Nkoudou|27|74|74|SUB|2019 ~ 2023|219732|Derecho|LM|https://cdn.sofifa.net/players/219/732/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Izquierdo|75|172|25.351541373715524
O. Ntcham|26|72|75|SUB|2021 ~ 2024|218745|Derecho|CAM|https://cdn.sofifa.net/players/218/745/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|MEdio Centro Ofensivo|80|180|24.691358024691358
T. Nouhou|25|71|77|SUB|2017 ~ 2023|237469|Izquierdo|CB|https://cdn.sofifa.net/players/237/469/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Defensa Central|79|178|24.933720489837143
O. Mbaizo|24|67|72|SUB|2018 ~ 2025|243235|Derecho|RWB|https://cdn.sofifa.net/players/243/235/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Carrillero Derecho|70|178|22.093170054286073
D. Epassy|29|65|67|SUB|2022 ~ 2027|220906|Derecho|GK|https://cdn.sofifa.net/players/220/906/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Portero|80|187|22.877405702193368
C. Wooh|20|69|76|SUB|2021 ~ 2025|260658|Derecho|CB|https://cdn.sofifa.net/players/260/658/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Defensa Central|90|191|24.67037636029714
G. Ondoua|26|68|71|SUB|2021 ~ 2023|245017|Izquierdo|CDM|https://cdn.sofifa.net/players/245/017/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Centro Defensivo|74|185|21.62162162162162
P. Kunde|26|72|73|SUB|2021 ~ 2024|240190|Derecho|CAM|https://cdn.sofifa.net/players/240/190/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|MEdio Centro Ofensivo|79|180|24.382716049382715
B. Mbeumo|22|75|81|SUB|2019 ~ 2026|243014|Izquierdo|CAM|https://cdn.sofifa.net/players/243/014/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|MEdio Centro Ofensivo|75|173|25.05930702662969
S. Ngapandouetnbu|19|67|76|SUB|2019 ~ 2024|255151|Derecho|GK|https://cdn.sofifa.net/players/255/151/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Portero|74|186|21.389756041160826
C. Bassogog|26|75|75|RES|2021 ~ 2023|231138|Izquierdo|RM|https://cdn.sofifa.net/players/231/138/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Medio Derecho|72|173|24.0569347455645
J. Ngom Mbekeli|23|66|72|RES|2022 ~ 2027|272540|Derecho|CAM|https://cdn.sofifa.net/players/272/540/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|MEdio Centro Ofensivo|70|174|23.120623596247853
S. Marou|21|65|74|RES|2022 ~ 2027|272539|Izquierdo|ST|https://cdn.sofifa.net/players/272/539/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos|Delantero Centro|67|180|20.679012345679013
Rui Patrício|34|82|82|GK|2021 ~ 2024|178005|Izquierdo|GK|https://cdn.sofifa.net/players/178/005/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Portero|84|190|23.26869806094183
João Cancelo|28|88|88|RB|2019 ~ 2027|210514|Derecho|RB|https://cdn.sofifa.net/players/210/514/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Lateral Derecho|74|182|22.34029706557179
Pepe|39|81|81|RCB|2019 ~ 2023|120533|Derecho|CB|https://cdn.sofifa.net/players/120/533/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Defensa Central|79|188|22.351742870076958
Rúben Dias|25|88|91|LCB|2020 ~ 2027|239818|Derecho|CB|https://cdn.sofifa.net/players/239/818/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Defensa Central|82|187|23.449340844748203
R. Guerreiro|28|81|81|LB|2016 ~ 2023|209889|Izquierdo|CAM|https://cdn.sofifa.net/players/209/889/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|MEdio Centro Ofensivo|71|170|24.56747404844291
William Carvalho|30|80|80|RCM|2018 ~ 2026|207566|Derecho|CDM|https://cdn.sofifa.net/players/207/566/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Medio Centro Defensivo|79|187|22.59143813091595
Rúben Neves|25|84|89|LCM|2017 ~ 2024|224293|Derecho|CDM|https://cdn.sofifa.net/players/224/293/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Medio Centro Defensivo|80|180|24.691358024691358
Bruno Fernandes|27|86|86|CAM|2020 ~ 2026|212198|Derecho|CM|https://cdn.sofifa.net/players/212/198/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Medio Centro|69|179|21.534908398614277
Bernardo Silva|27|86|86|RW|2017 ~ 2025|218667|Izquierdo|CM|https://cdn.sofifa.net/players/218/667/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Medio Centro|64|173|21.383941996057334
Cristiano Ronaldo|37|90|90|ST|2021 ~ 2023|20801|Derecho|ST|https://cdn.sofifa.net/players/208/01/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Delantero Centro|83|187|23.735308416025617
Rafael Leão|23|83|89|LW|2019 ~ 2024|241721|Derecho|LW|https://cdn.sofifa.net/players/241/721/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Extremo Izquierdo|81|188|22.917609778180175
André Silva|26|82|83|SUB|2021 ~ 2026|228941|Derecho|ST|https://cdn.sofifa.net/players/228/941/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Delantero Centro|84|185|24.543462381300216
João Félix|22|82|88|SUB|2019 ~ 2026|242444|Derecho|CAM|https://cdn.sofifa.net/players/242/444/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|MEdio Centro Ofensivo|70|181|21.36686914318855
Otávio|27|81|81|SUB|2014 ~ 2025|210411|Derecho|RW|https://cdn.sofifa.net/players/210/411/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Extremo Derecho|67|172|22.647376960519203
Palhinha|26|81|83|SUB|2015 ~ 2026|229391|Derecho|CB|https://cdn.sofifa.net/players/229/391/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Defensa Central|85|190|23.545706371191137
Nuno Mendes|20|81|89|SUB|2021 ~ 2026|252145|Izquierdo|LB|https://cdn.sofifa.net/players/252/145/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Lateral Izquierdo|70|176|22.59814049586777
Danilo Pereira|30|80|80|SUB|2020 ~ 2025|200888|Derecho|CB|https://cdn.sofifa.net/players/200/888/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Defensa Central|83|188|23.48347668628339
Diogo Costa|22|81|89|SUB|2016 ~ 2026|234577|Derecho|GK|https://cdn.sofifa.net/players/234/577/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Portero|84|192|22.786458333333336
Ricardo Horta|27|81|81|SUB|2017 ~ 2026|213516|Derecho|LW|https://cdn.sofifa.net/players/213/516/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Extremo Izquierdo|63|173|21.04981790236894
José Sá|29|80|81|SUB|2021 ~ 2026|212442|Derecho|GK|https://cdn.sofifa.net/players/212/442/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Portero|84|192|22.786458333333336
Matheus Nunes|23|79|86|SUB|2019 ~ 2026|253124|Derecho|CAM|https://cdn.sofifa.net/players/253/124/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|MEdio Centro Ofensivo|76|183|22.694018931589476
Vitinha|22|79|89|SUB|2018 ~ 2024|255253|Derecho|CAM|https://cdn.sofifa.net/players/255/253/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|MEdio Centro Ofensivo|65|173|21.71806608974573
João Mário|29|79|79|SUB|2021 ~ 2026|212814|Derecho|CM|https://cdn.sofifa.net/players/212/814/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Medio Centro|73|179|22.783308885490467
Diogo Dalot|23|78|84|RES|2018 ~ 2023|234574|Derecho|RWB|https://cdn.sofifa.net/players/234/574/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Carrillero Derecho|76|184|22.448015122873343
Gonçalo Ramos|21|76|85|RES|2019 ~ 2025|256903|Derecho|ST|https://cdn.sofifa.net/players/256/903/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Delantero Centro|82|185|23.959094229364496
António Silva|18|75|90|RES|2022 ~ 2025|270086|Derecho|CDM|https://cdn.sofifa.net/players/270/086/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final|Medio Centro Defensivo|80|187|22.877405702193368
L. Zigi|25|72|76|GK|2020 ~ 2025|229956|Derecho|GK|https://cdn.sofifa.net/players/229/956/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos|Portero|87|188|24.615210502489816
T. Lamptey|21|75|84|RB|2020 ~ 2025|242418|Derecho|RB|https://cdn.sofifa.net/players/242/418/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos|Lateral Derecho|62|163|23.335466144755166
D. Amartey|27|76|77|RCB|2016 ~ 2023|212883|Derecho|CB|https://cdn.sofifa.net/players/212/883/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos|Defensa Central|79|186|22.835009827725745
A. Djiku|27|77|79|LCB|2019 ~ 2023|212219|Derecho|CB|https://cdn.sofifa.net/players/212/219/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos|Defensa Central|81|182|24.453568409612362
