NOMBRE|EDAD|VALORACION GENERAL|POTENCIAL|EQUIPO Y CONTRATO|ID_JUGADOR|ALTURA|PESO|PIE FAVORITO|MEJOR POSICION|VALOR|SALARIO|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA ALCANZADA
G. KobelGK|24|83|87|"SUB (21)
2021 ~ 2026"|235073|"195cm / 6'5"""|88kg / 194lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/235/073/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
J. OmlinGK|28|79|81|"SUB (12)
2020 ~ 2024"|223550|"189cm / 6'2"""|80kg / 176lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/223/550/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
F. RiederCAM CM|20|70|83|"SUB (25)
2020 ~ 2025"|259306|"179cm / 5'10"""|74kg / 163lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/259/306/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
E. FernandesCDM RWB CM|26|73|75|"SUB (2)
2019 ~ 2023"|215556|"187cm / 6'2"""|77kg / 170lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/215/556/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
C. FassnachtRM LM|28|75|75|"SUB (16)
2017 ~ 2023"|234913|"185cm / 6'1"""|77kg / 170lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/234/913/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
E. CömertCB|24|73|79|"SUB (18)
2022 ~ 2026"|233885|"183cm / 6'0"""|80kg / 176lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/233/885/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
F. FreiCDM CB|33|72|72|"RES (20)
2018 ~ 2024"|183346|"183cm / 6'0"""|80kg / 176lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/183/346/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
A. JashariCDM CM|19|67|82|"RES (26)
2020 ~ 2025"|257186|"181cm / 5'11"""|82kg / 181lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/257/186/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
P. KöhnGK|24|70|76|"RES (24)
2018 ~ 2025"|239364|"190cm / 6'3"""|80kg / 176lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/239/364/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
A. OnanaGK|26|82|85|"GK (23)
2015 ~ 2027"|226753|"190cm / 6'3"""|93kg / 205lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/226/753/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
C. FaiRB RWB LB|29|71|71|"RB (19)
2022 ~ 2025"|232183|"165cm / 5'5"""|71kg / 157lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/232/183/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
J. CastellettoCB|27|74|75|"RCB (21)
2020 ~ 2026"|213868|"186cm / 6'1"""|76kg / 168lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/213/868/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
N. NkoulouCB|32|74|74|"LCB (3)
2021 ~ 2025"|188829|"185cm / 6'1"""|78kg / 172lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/188/829/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
E. EbosseCB LB|23|70|78|"LB (24)
2020 ~ 2023"|241007|"185cm / 6'1"""|75kg / 165lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/241/007/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
A. Zambo AnguissaCM CDM|26|81|83|"RDM (8)
2022 ~ 2026"|227236|"184cm / 6'0"""|78kg / 172lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/227/236/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
S. Oum GouetCDM|24|68|74|"LDM (14)
2021 ~ 2024"|241093|"185cm / 6'1"""|74kg / 163lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/241/093/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
M. HonglaCDM RM|24|73|79|"RM (18)
2022 ~ 2026"|236556|"182cm / 6'0"""|77kg / 170lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/236/556/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
K. Toko EkambiLM ST|29|79|79|"LM (12)
2020 ~ 2024"|224069|"185cm / 6'1"""|74kg / 163lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/224/069/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
E. Choupo-MotingST CAM|33|75|75|"RS (13)
2020 ~ 2023"|183569|"191cm / 6'3"""|90kg / 198lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/183/569/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
V. AboubakarST|30|76|76|"LS (10)
2021 ~ 2024"|199069|"184cm / 6'0"""|82kg / 181lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/199/069/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
J. NsameST|29|75|75|"SUB (9)
2017 ~ 2023"|209973|"188cm / 6'2"""|88kg / 194lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/209/973/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
N. Moumi NgamaleuLM RM|27|76|76|"SUB (6)
2017 ~ 2023"|235996|"181cm / 5'11"""|74kg / 163lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/235/996/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
G. NkoudouLM|27|74|74|"SUB (7)
2019 ~ 2023"|219732|"172cm / 5'8"""|75kg / 165lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/219/732/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
O. NtchamCM CAM RW|26|72|75|"SUB (22)
2021 ~ 2024"|218745|"180cm / 5'11"""|80kg / 176lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/218/745/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
T. NouhouCB LB|25|71|77|"SUB (25)
2017 ~ 2023"|237469|"178cm / 5'10"""|79kg / 174lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/237/469/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
O. MbaizoLB|24|67|72|"SUB (17)
2018 ~ 2025"|243235|"178cm / 5'10"""|70kg / 154lbs|Right|RWB|€0|€0|https://cdn.sofifa.net/players/243/235/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
D. EpassyGK|29|65|67|"SUB (16)
2022 ~ 2027"|220906|"187cm / 6'2"""|80kg / 176lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/220/906/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
C. WoohCB|20|69|76|"SUB (4)
2021 ~ 2025"|260658|"191cm / 6'3"""|90kg / 198lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/260/658/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
G. OndouaCDM|26|68|71|"SUB (5)
2021 ~ 2023"|245017|"185cm / 6'1"""|74kg / 163lbs|Left|CDM|€0|€0|https://cdn.sofifa.net/players/245/017/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
P. KundeCM CDM|26|72|73|"SUB (15)
2021 ~ 2024"|240190|"180cm / 5'11"""|79kg / 174lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/240/190/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
B. MbeumoRM ST LM|22|75|81|"SUB (20)
2019 ~ 2026"|243014|"173cm / 5'8"""|75kg / 165lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/243/014/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
S. NgapandouetnbuGK|19|67|76|"SUB (1)
2019 ~ 2024"|255151|"186cm / 6'1"""|74kg / 163lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/255/151/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
C. BassogogRM ST|26|75|75|"RES (11)
2021 ~ 2023"|231138|"173cm / 5'8"""|72kg / 159lbs|Left|RM|€0|€0|https://cdn.sofifa.net/players/231/138/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
J. Ngom MbekeliLM|23|66|72|"RES (2)
2022 ~ 2027"|272540|"174cm / 5'9"""|70kg / 154lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/272/540/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
S. MarouST|21|65|74|"RES (26)
2022 ~ 2027"|272539|"180cm / 5'11"""|67kg / 148lbs|Left|ST|€0|€0|https://cdn.sofifa.net/players/272/539/23_60.png|Camerún|https://sofifa.com/team/1395/cameroon/|1395|https://cdn.sofifa.net/teams/1395/120.png|https://cdn.sofifa.net/flags/cm.png|75|75|75|72|GRUPO G|19|4|3|1|1|1|0|Fase de grupos
Rui PatrícioGK|34|82|82|"GK (1)
2021 ~ 2024"|178005|"190cm / 6'3"""|84kg / 185lbs|Left|GK|€0|€0|https://cdn.sofifa.net/players/178/005/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
João CanceloRB LB|28|88|88|"RB (20)
2019 ~ 2027"|210514|"182cm / 6'0"""|74kg / 163lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/210/514/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
PepeCB|39|81|81|"RCB (3)
2019 ~ 2023"|120533|"188cm / 6'2"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/120/533/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Rúben DiasCB|25|88|91|"LCB (4)
2020 ~ 2027"|239818|"187cm / 6'2"""|82kg / 181lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/239/818/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
R. GuerreiroLB LM|28|81|81|"LB (5)
2016 ~ 2023"|209889|"170cm / 5'7"""|71kg / 157lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/209/889/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
William CarvalhoCDM CM|30|80|80|"RCM (14)
2018 ~ 2026"|207566|"187cm / 6'2"""|79kg / 174lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/207/566/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Rúben NevesCDM CM|25|84|89|"LCM (18)
2017 ~ 2024"|224293|"180cm / 5'11"""|80kg / 176lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/224/293/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Bruno FernandesCM CAM|27|86|86|"CAM (8)
2020 ~ 2026"|212198|"179cm / 5'10"""|69kg / 152lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/212/198/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Bernardo SilvaCM RW CAM|27|86|86|"RW (10)
2017 ~ 2025"|218667|"173cm / 5'8"""|64kg / 141lbs|Left|CM|€0|€0|https://cdn.sofifa.net/players/218/667/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Cristiano RonaldoST|37|90|90|"ST (7)
2021 ~ 2023"|20801|"187cm / 6'2"""|83kg / 183lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/208/01/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Rafael LeãoLW ST LM|23|83|89|"LW (15)
2019 ~ 2024"|241721|"188cm / 6'2"""|81kg / 179lbs|Right|LW|€0|€0|https://cdn.sofifa.net/players/241/721/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
André SilvaST|26|82|83|"SUB (9)
2021 ~ 2026"|228941|"185cm / 6'1"""|84kg / 185lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/228/941/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
João FélixLW ST|22|82|88|"SUB (11)
2019 ~ 2026"|242444|"181cm / 5'11"""|70kg / 154lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/242/444/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
OtávioRW RM LM|27|81|81|"SUB (25)
2014 ~ 2025"|210411|"172cm / 5'8"""|67kg / 148lbs|Right|RW|€0|€0|https://cdn.sofifa.net/players/210/411/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
PalhinhaCDM CM|26|81|83|"SUB (6)
2015 ~ 2026"|229391|"190cm / 6'3"""|85kg / 187lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/229/391/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Nuno MendesLB LWB|20|81|89|"SUB (19)
2021 ~ 2026"|252145|"176cm / 5'9"""|70kg / 154lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/252/145/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Danilo PereiraCB CDM|30|80|80|"SUB (13)
2020 ~ 2025"|200888|"188cm / 6'2"""|83kg / 183lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/200/888/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Diogo CostaGK|22|81|89|"SUB (22)
2016 ~ 2026"|234577|"192cm / 6'4"""|84kg / 185lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/234/577/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Ricardo HortaLW RW CF|27|81|81|"SUB (21)
2017 ~ 2026"|213516|"173cm / 5'8"""|63kg / 139lbs|Right|LW|€0|€0|https://cdn.sofifa.net/players/213/516/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
José SáGK|29|80|81|"SUB (12)
2021 ~ 2026"|212442|"192cm / 6'4"""|84kg / 185lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/212/442/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Matheus NunesCM|23|79|86|"SUB (23)
2019 ~ 2026"|253124|"183cm / 6'0"""|76kg / 168lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/253/124/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
VitinhaCM CAM|22|79|89|"SUB (16)
2018 ~ 2024"|255253|"173cm / 5'8"""|65kg / 143lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/255/253/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
João MárioCM|29|79|79|"SUB (17)
2021 ~ 2026"|212814|"179cm / 5'10"""|73kg / 161lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/212/814/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Diogo DalotRB|23|78|84|"RES (2)
2018 ~ 2023"|234574|"184cm / 6'0"""|76kg / 168lbs|Right|RWB|€0|€0|https://cdn.sofifa.net/players/234/574/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
Gonçalo RamosST|21|76|85|"RES (26)
2019 ~ 2025"|256903|"185cm / 6'1"""|82kg / 181lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/256/903/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
António SilvaCB|18|75|90|"RES (24)
2022 ~ 2025"|270086|"187cm / 6'2"""|80kg / 176lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/270/086/23_60.png|Portugal|https://sofifa.com/team/1354/portugal/|1354|https://cdn.sofifa.net/teams/1354/120.png|https://cdn.sofifa.net/flags/pt.png|83|83|83|84|GRUPO H|8|9|5|3|0|2|6|Cuartos de final
L. ZigiGK|25|72|76|"GK (1)
2020 ~ 2025"|229956|"188cm / 6'2"""|87kg / 192lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/229/956/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos
T. LampteyRB RWB|21|75|84|"RB (2)
2020 ~ 2025"|242418|"163cm / 5'4"""|62kg / 137lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/242/418/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos
D. AmarteyCB RB|27|76|77|"RCB (18)
2016 ~ 2023"|212883|"186cm / 6'1"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/212/883/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos
A. DjikuCB|27|77|79|"LCB (23)
2019 ~ 2023"|212219|"182cm / 6'0"""|81kg / 179lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/212/219/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos
B. RahmanLB|27|73|73|"LB (17)
2015 ~ 2024"|209620|"180cm / 5'11"""|72kg / 159lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/209/620/23_60.png|Ghana|https://sofifa.com/team/111462/ghana/|111462|https://cdn.sofifa.net/teams/111462/120.png|https://cdn.sofifa.net/flags/gh.png|75|81|76|75|GRUPO H|24|3|3|1|0|2|-2|Fase de grupos
